consumer, M, length, time
10, 1000, 800, 72
10, 1000, 600, 4571523
10, 1000, 700, 93
10, 1000, 300, 8739387
10, 1000, 400, 92
10, 1000, 600, 66
10, 1000, 200, 3472878
10, 1000, 600, 17544786
10, 1000, 400, 64
10, 1000, 800, 2755448
10, 1000, 800, 84
10, 1000, 600, 2839283
10, 1000, 400, 73
10, 1000, 700, 69
10, 1000, 900, 2948810
10, 1000, 400, 72
10, 1000, 600, 58
10, 1000, 300, 82
10, 1000, 1000, 82
10, 1000, 800, 3242172
10, 1000, 800, 81
10, 1000, 600, 3100969
10, 1000, 800, 94
10, 1000, 900, 3085864
10, 1000, 1000, 2691130
10, 1000, 800, 95
10, 1000, 1000, 2823354
10, 1000, 500, 2665833
10, 1000, 900, 92
10, 1000, 100, 55
10, 1000, 1000, 47221176
10, 1000, 1000, 72
10, 1000, 800, 3077356
10, 1000, 200, 68
10, 1000, 1000, 2850431
10, 1000, 1000, 72
10, 1000, 800, 3331667
10, 1000, 100, 80
10, 1000, 400, 78
10, 1000, 300, 61
10, 1000, 900, 3401224
10, 1000, 200, 66
10, 1000, 100, 64
10, 1000, 600, 2984205
10, 1000, 200, 67
10, 1000, 600, 53
10, 1000, 400, 52
10, 1000, 600, 3202600
10, 1000, 100, 65
10, 1000, 800, 49
10, 1000, 500, 2949399
10, 1000, 700, 81
10, 1000, 500, 69
10, 1000, 1000, 2995034
10, 1000, 700, 82
10, 1000, 900, 3189191
10, 1000, 100, 83
10, 1000, 100, 60
10, 1000, 700, 17471561
10, 1000, 400, 3220083
10, 1000, 100, 64
10, 1000, 800, 53
10, 1000, 500, 10645278
10, 1000, 700, 3228663
10, 1000, 500, 82
10, 1000, 200, 84
10, 1000, 300, 54
10, 1000, 400, 3318643
10, 1000, 300, 82
10, 1000, 800, 60
10, 1000, 100, 53
10, 1000, 100, 53
10, 1000, 400, 3271061
10, 1000, 600, 77
10, 1000, 200, 64
10, 1000, 700, 42
10, 1000, 700, 48
10, 1000, 200, 51
10, 1000, 1000, 2970618
10, 1000, 100, 76
10, 1000, 500, 2455036
10, 1000, 300, 94
10, 1000, 300, 53
10, 1000, 1000, 2315887
10, 1000, 700, 104
10, 1000, 700, 2501459
10, 1000, 800, 85
10, 1000, 300, 6056757
10, 1000, 800, 83
10, 1000, 800, 10612687
10, 1000, 600, 7758723
10, 1000, 600, 71
