producers, M, length, time
10, 1000, 700, 102
10, 1000, 600, 4773019
10, 1000, 100, 117
10, 1000, 500, 5018928
10, 1000, 500, 2086546
10, 1000, 1000, 2203832
10, 1000, 800, 7219484
10, 1000, 700, 107
10, 1000, 200, 4375197
10, 1000, 200, 125
10, 1000, 300, 2441240
10, 1000, 500, 2595743
10, 1000, 1000, 318
10, 1000, 700, 2874981
10, 1000, 1000, 5076249
10, 1000, 800, 5638382
10, 1000, 200, 115
10, 1000, 700, 3145405
10, 1000, 1000, 7505439
10, 1000, 200, 2080528
10, 1000, 1000, 2154780
10, 1000, 500, 92
10, 1000, 500, 1895343
10, 1000, 1000, 7404006
10, 1000, 1000, 5422527
10, 1000, 900, 2343944
10, 1000, 200, 106
10, 1000, 800, 5268392
10, 1000, 900, 8115513
10, 1000, 300, 84
10, 1000, 400, 2863889
10, 1000, 800, 3157363
10, 1000, 800, 2891845
